Model Pair,Grid ID,Config ID,Run ID,Context,Fog of War,Grid,Bucket,Sub-stratum,Pay4Partner,Contract Type,Total Turns,Format Errors,Non-Cooperative Baseline Player 0,Non-Cooperative Baseline Player 1,Total Score,Score Player 0,Score Player 1,Gini,Max Possible Score,Reached Goal Player 0,Reached Goal Player 1,Total Trades Proposed,Total Trades Accepted,Total Trades Rejected,Total P4P Promises Kept,Total P4P Promises Broken,amount_received_by_0_from_trades,amount_received_by_1_from_trades,contract_accepted,contract_negotiaion_length,num_tiles_in_contract,num_tiles_promised_to_receive_from_contract_0,num_tiles_promised_to_receive_from_contract_1,points_for_completion_promised_to_0,points_for_completion_promised_to_1,B Min Trades Path,B Max Trades Path,R Min Trades Path,R Max Trades Path,Trade Asymmetry
FOUR_1-FOUR_1,44,ctx1_fog00_p4pfalse_contract_strict,20251112_153836_483613_066a34f7,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'B', 'B'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,7,0,0,0,130,70,60,0.03846153846153855,130,True,True,6,1,1,0,0,1,1,1,2,2.0,1,1,0,0,1,3,2,3,1
FOUR_1-FOUR_1,45,ctx1_fog00_p4pfalse_contract_none,20251112_153842_631563_30831ce4,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,6,1,2,0,0,4,4,0,0,0.0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,45,ctx1_fog00_p4pfalse_contract_strict,20251112_153859_985188_ee6cb78d,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
FOUR_1-FOUR_1,46,ctx1_fog00_p4pfalse_contract_none,20251112_153910_013499_fdc22655,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,6,1,2,0,0,3,3,0,0,0.0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,46,ctx1_fog00_p4pfalse_contract_strict,20251112_153912_814233_0119c37c,True,"[False, False]","[['G', 'B', 'R', 'B'], ['B', 'R', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,9,0,0,0,130,50,80,0.11538461538461542,130,True,True,2,1,0,0,0,1,2,1,2,5.0,2,3,0,0,1,3,2,3,1
FOUR_1-FOUR_1,47,ctx1_fog00_p4pfalse_contract_none,20251112_153918_566390_cf22af11,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,1,0,0,0,4,4,0,0,0.0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,47,ctx1_fog00_p4pfalse_contract_strict,20251112_153957_816516_cc3d7b71,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,1,3,2,3,1
FOUR_1-FOUR_1,48,ctx1_fog00_p4pfalse_contract_none,20251112_154003_419255_52c21943,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,0,0,0,5,5,0,0,0.0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,48,ctx1_fog00_p4pfalse_contract_strict,20251112_154046_748414_787684e8,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['B', 'B', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
FOUR_1-FOUR_1,49,ctx1_fog00_p4pfalse_contract_none,20251112_154112_694872_341feca1,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,6,2,1,0,0,5,6,0,0,0.0,0,0,0,0,1,3,2,3,1
FOUR_1-FOUR_1,49,ctx1_fog00_p4pfalse_contract_strict,20251112_154122_413710_b87c941a,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['R', 'B', 'R', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (1,2)",False,strict,6,0,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,1,3,2,3,1
FOUR_1-FOUR_1,90,ctx1_fog00_p4pfalse_contract_none,20251112_153708_795083_6d26c291,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,4,2,0,0,0,6,7,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,90,ctx1_fog00_p4pfalse_contract_strict,20251112_153708_795302_a155969e,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'R', 'R', 'B'], ['R', 'R', 'B', 'B'], ['B', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,65,65,0.0,130,True,True,2,1,0,0,0,4,4,1,2,2.0,1,1,0,0,2,3,2,3,0
FOUR_1-FOUR_1,91,ctx1_fog00_p4pfalse_contract_none,20251112_153708_795414_67b6966f,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,2,0,0,0,6,6,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,91,ctx1_fog00_p4pfalse_contract_strict,20251112_153708_795595_900731e5,True,"[False, False]","[['G', 'R', 'B', 'R'], ['R', 'B', 'R', 'B'], ['R', 'R', 'B', 'B'], ['R', 'B', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,92,ctx1_fog00_p4pfalse_contract_none,20251112_153708_795797_64828c1b,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,1,1,0,0,4,4,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,92,ctx1_fog00_p4pfalse_contract_strict,20251112_153708_795911_aa203ada,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['B', 'R', 'B', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,93,ctx1_fog00_p4pfalse_contract_none,20251112_153708_796108_1a03f7cd,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,1,1,0,0,4,4,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,93,ctx1_fog00_p4pfalse_contract_strict,20251112_153708_796381_dd90febe,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'B', 'B'], ['B', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,94,ctx1_fog00_p4pfalse_contract_none,20251112_153859_670474_77e2d9f7,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,6,1,2,0,0,4,4,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,94,ctx1_fog00_p4pfalse_contract_strict,20251112_153904_018786_fc7aa883,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,95,ctx1_fog00_p4pfalse_contract_none,20251112_153906_701637_58ab655c,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,4,2,0,0,0,7,7,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,95,ctx1_fog00_p4pfalse_contract_strict,20251112_153906_860365_19cd922b,True,"[False, False]","[['G', 'B', 'B', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'R'], ['R', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,ctx1_fog00_p4pfalse_contract_none,20251112_153913_760334_72694312,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,0,0,0,4,4,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,96,ctx1_fog00_p4pfalse_contract_strict,20251112_153921_966518_65521643,True,"[False, False]","[['G', 'B', 'R', 'R'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,5,0,0,0,0,0,0,0.0,130,False,False,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,ctx1_fog00_p4pfalse_contract_none,20251112_153926_630667_73e99e38,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,4,2,0,0,0,5,6,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,97,ctx1_fog00_p4pfalse_contract_strict,20251112_153926_649785_49e9c75c,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['R', 'B', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,ctx1_fog00_p4pfalse_contract_none,20251112_154047_662814_c0089b2b,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,2,1,0,0,0,4,4,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,98,ctx1_fog00_p4pfalse_contract_strict,20251112_154056_177061_8a54c365,True,"[False, False]","[['G', 'B', 'B', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'B'], ['B', 'R', 'R', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,ctx1_fog00_p4pfalse_contract_none,20251112_154107_308046_d0ba9abb,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,,6,0,0,0,130,65,65,0.0,130,True,True,8,1,3,0,0,3,3,0,0,0.0,0,0,0,0,2,3,2,3,0
FOUR_1-FOUR_1,99,ctx1_fog00_p4pfalse_contract_strict,20251112_154115_165292_3cb4894a,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'G']]",Mutual Dependency,"MD (2,2)",False,strict,6,0,0,0,130,65,65,0.0,130,True,True,0,0,0,0,0,0,0,1,2,4.0,2,2,0,0,2,3,2,3,0
FOUR_1-FOUR_1,120,ctx1_fog00_p4pfalse_contract_none,20251112_153724_111227_be4af22a,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,10,0,65,0,130,50,80,0.11538461538461542,130,True,True,10,2,3,0,0,5,8,0,0,0.0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,120,ctx1_fog00_p4pfalse_contract_strict,20251112_153724_111330_cf9ef061,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,ctx1_fog00_p4pfalse_contract_none,20251112_153724_111439_179ed5ae,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,1,1,0,0,4,4,0,0,0.0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,121,ctx1_fog00_p4pfalse_contract_strict,20251112_153724_111782_9a73e09c,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'R'], ['B', 'B', 'R', 'B'], ['R', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,ctx1_fog00_p4pfalse_contract_none,20251112_153724_111903_17379245,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,2,0,0,0,5,5,0,0,0.0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,122,ctx1_fog00_p4pfalse_contract_strict,20251112_153724_112061_ca9922dc,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,80,50,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,4,1,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,ctx1_fog00_p4pfalse_contract_none,20251112_153724_112293_e3669497,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,,6,0,65,0,130,65,65,0.0,130,True,True,8,1,1,0,0,3,3,0,0,0.0,0,0,0,0,1,3,0,3,1
FOUR_1-FOUR_1,123,ctx1_fog00_p4pfalse_contract_strict,20251112_153724_112597_1da5a431,True,"[False, False]","[['G', 'R', 'R', 'R'], ['B', 'B', 'B', 'R'], ['B', 'B', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=1),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,1,3,0,3,1
FOUR_1-FOUR_1,124,ctx1_fog00_p4pfalse_contract_none,20251112_153924_457240_1af18437,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,7,0,65,0,130,65,65,0.0,130,True,True,4,1,1,0,0,6,6,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,124,ctx1_fog00_p4pfalse_contract_strict,20251112_153924_492944_fd9a5910,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'R', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
FOUR_1-FOUR_1,125,ctx1_fog00_p4pfalse_contract_none,20251112_153925_004747_73b94218,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,1,1,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,125,ctx1_fog00_p4pfalse_contract_strict,20251112_153926_494374_f5aae739,True,"[False, False]","[['G', 'R', 'B', 'B'], ['R', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
FOUR_1-FOUR_1,126,ctx1_fog00_p4pfalse_contract_none,20251112_153933_025711_175005b4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,2,0,0,0,5,5,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,126,ctx1_fog00_p4pfalse_contract_strict,20251112_153947_843651_12d22e0e,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
FOUR_1-FOUR_1,127,ctx1_fog00_p4pfalse_contract_none,20251112_153949_714376_9f212ab8,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,1,1,0,0,4,4,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,127,ctx1_fog00_p4pfalse_contract_strict,20251112_154038_426560_33788794,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,7,0,65,0,130,55,75,0.07692307692307687,130,True,True,4,2,0,0,0,2,4,1,2,2.0,1,1,0,0,2,3,0,3,2
FOUR_1-FOUR_1,128,ctx1_fog00_p4pfalse_contract_none,20251112_154057_376788_a92d12a9,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,6,1,2,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,128,ctx1_fog00_p4pfalse_contract_strict,20251112_154123_630083_3f6c0f66,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,10,0,65,0,70,0,70,0.5,130,False,True,2,0,1,0,0,0,0,1,2,7.0,3,4,0,0,2,3,0,3,2
FOUR_1-FOUR_1,129,ctx1_fog00_p4pfalse_contract_none,20251112_154125_713645_caa9e7bd,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,8,1,3,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,129,ctx1_fog00_p4pfalse_contract_strict,20251112_154131_729232_ff47aef0,True,"[False, False]","[['G', 'B', 'B', 'R'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,8,0,65,0,75,75,0,0.5,130,True,False,0,0,0,0,0,0,0,1,2,6.0,4,2,0,0,2,3,0,3,2
FOUR_1-FOUR_1,130,ctx1_fog00_p4pfalse_contract_none,20251112_154131_923966_31776562,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,10,2,3,0,0,5,5,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,130,ctx1_fog00_p4pfalse_contract_strict,20251112_154154_308754_c2f907f4,True,"[False, False]","[['G', 'R', 'B', 'B'], ['B', 'R', 'B', 'B'], ['R', 'R', 'B', 'R'], ['B', 'R', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,0,3,2
FOUR_1-FOUR_1,131,ctx1_fog00_p4pfalse_contract_none,20251112_154155_034738_67196cc1,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,4,2,0,0,0,5,5,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,131,ctx1_fog00_p4pfalse_contract_strict,20251112_154249_033373_58bb6ebd,True,"[False, False]","[['G', 'R', 'R', 'B'], ['R', 'B', 'R', 'R'], ['B', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,60,70,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,1,5.0,2,3,0,0,2,3,0,3,2
FOUR_1-FOUR_1,132,ctx1_fog00_p4pfalse_contract_none,20251112_154327_471863_62b88024,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,6,2,1,0,0,4,6,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,132,ctx1_fog00_p4pfalse_contract_strict,20251112_154332_999989_e154ecec,True,"[False, False]","[['G', 'B', 'R', 'B'], ['R', 'R', 'R', 'B'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,55,75,0.07692307692307687,130,True,True,0,0,0,0,0,0,0,1,2,5.0,2,3,0,0,2,3,0,3,2
FOUR_1-FOUR_1,133,ctx1_fog00_p4pfalse_contract_none,20251112_154347_398858_91bb115e,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,10,1,4,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,133,ctx1_fog00_p4pfalse_contract_strict,20251112_154355_674488_092485ba,True,"[False, False]","[['G', 'B', 'B', 'B'], ['R', 'R', 'R', 'R'], ['B', 'B', 'R', 'R'], ['B', 'R', 'B', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,70,60,0.03846153846153855,130,True,True,0,0,0,0,0,0,0,1,2,5.0,3,2,0,0,2,3,0,3,2
FOUR_1-FOUR_1,134,ctx1_fog00_p4pfalse_contract_none,20251112_154356_065390_58a344df,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,,6,0,65,0,130,65,65,0.0,130,True,True,2,1,0,0,0,3,3,0,0,0.0,0,0,0,0,2,3,0,3,2
FOUR_1-FOUR_1,134,ctx1_fog00_p4pfalse_contract_strict,20251112_154357_515343_dae9d7f9,True,"[False, False]","[['G', 'R', 'B', 'R'], ['B', 'R', 'R', 'B'], ['R', 'B', 'R', 'B'], ['B', 'B', 'R', 'G']]",Needy Player (Blue),NP-Blue (Need=2),False,strict,6,0,65,0,130,50,80,0.11538461538461542,130,True,True,0,0,0,0,0,0,0,1,2,5.0,1,4,0,0,2,3,0,3,2
